,Argentina,Armenia,Australia,Bangladesh,Belarus,Bolivia,Brazil,Bulgaria,Canada,China,Colombia,Croatia,Czech Republic,Dominican Republic,Egypt,France,Germany,Greece,Hungary,India,Indonesia,Ireland,Israel,Italy,Jamaica,Kenya,Kyrgyzstan,Macedonia,Malaysia,Mexico,Moldova,Morocco,Nepal,Netherlands,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Romania,Russia,Serbia,Singapore,South Africa,Spain,Sri Lanka,Sweden,Thailand,Tunisia,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Venezuela,Vietnam,Grand Total
10,1040.5,547.192307692307,923.153846153845,10925.7307692307,1032.40384615384,1170.6923076923,571.173076923075,448.096153846154,1859.34615384615,2504.5,639.634615384613,204.326923076923,96.384615384615,137.711538461538,547.826923076923,390.019230769231,285.192307692307,184.173076923077,268.980769230769,45039.6923076923,1096.9423076923,133.307692307692,156.288461538461,394.846153846154,255.980769230769,783.673076923076,80.0769230769228,151.423076923077,292.788461538461,446.096153846154,885.057692307691,96.6538461538457,484.423076923077,162.403846153846,162.903846153846,8515.42307692304,209.673076923077,58807.673076923,1788.90384615384,198.038461538461,169.01923076923,975.576923076921,7432.3269230769,403.923076923076,113.75,440.480769230769,651.596153846152,1445.55769230769,150.711538461538,161.288461538461,163.711538461538,9553.92307692306,223.692307692307,1384.73076923077,18573.2884615384,553.942307692305,446.5,1333.28846153846,188096.615384615
11,1158.55769230769,701.903846153844,947.134615384613,12279.4038461538,1247.65384615384,1336.73076923077,605.923076923074,498.596153846153,1950.05769230769,2528.96153846153,690.961538461537,212.269230769231,101.173076923077,142.423076923077,694.403846153844,382.961538461538,315.634615384615,216.711538461538,285.692307692307,54881,1111.6923076923,138.423076923077,163.673076923077,410.826923076923,271.807692307692,859.61538461538,96.807692307692,186.326923076923,307.365384615384,487.615384615384,925.05769230769,117.730769230769,534.5,174.653846153846,176.038461538461,9694.73076923075,241.461538461538,59662.8076923077,1903.98076923077,213.653846153846,164.692307692307,1163.21153846154,8635.99999999998,446.884615384615,114.384615384615,466.01923076923,668.980769230768,1478.90384615384,181.173076923076,181.673076923077,200.76923076923,11125.2692307692,240.26923076923,1503.80769230769,18758.8846153846,619.05769230769,452.173076923076,1248.67307692307,206507.75
12,1082.46153846154,809.288461538459,908.115384615384,12683.9807692307,1356.63461538461,1186.30769230769,564.230769230768,542.980769230769,1984.75,2232.15384615384,590.249999999998,220.980769230769,108.51923076923,134.980769230769,718.634615384613,351.576923076923,324.51923076923,227.846153846154,302.730769230769,57822.4230769229,1005.90384615384,134.384615384615,168.576923076923,379.615384615384,281.403846153846,880.634615384613,111.653846153846,206.596153846153,285.019230769231,492.403846153846,913.173076923074,145.192307692307,579.423076923075,186.807692307692,173.615384615384,10651.5384615384,235.153846153846,55636.4230769231,1927.40384615384,197.384615384615,143.307692307692,1268.59615384615,9234.61538461537,477.365384615384,108.211538461538,458.730769230769,623.923076923075,1391.63461538461,203.961538461538,175.01923076923,208.442307692307,11910.7115384615,239.846153846153,1554.61538461538,18886.5576923077,631.634615384614,419.692307692307,820.173076923075,207502.711538461
13,1008.57692307692,854.076923076921,908.923076923074,11705.7884615384,1424.48076923077,851.673076923074,622.365384615382,580.846153846153,1988.63461538461,2353.96153846154,467.51923076923,228.923076923077,106.307692307692,129.461538461538,835.634615384612,374.192307692307,323.403846153846,228.923076923077,319.230769230769,53573.3076923076,1133.61538461538,136.673076923077,178.192307692307,375.211538461538,280.057692307692,834.173076923075,123.846153846154,224.423076923076,282.480769230769,461.134615384615,946.346153846151,167.442307692307,587.730769230768,184.403846153846,176.846153846153,10406.8461538461,211.807692307692,60125.7115384615,1922.09615384615,212.711538461538,128.942307692307,1330.21153846154,9787.61538461536,487,108.923076923076,453.596153846154,500.365384615384,1349.55769230769,212.557692307692,190.076923076923,224.788461538461,12582.8653846153,236.461538461538,1586.34615384615,19147.9615384615,626.403846153844,368.692307692307,830.999999999998,208011.346153846
14,1137.30769230769,873.09615384615,985.442307692305,11944.7884615384,1487.05769230769,1058.69230769231,715.019230769228,606.480769230767,1902.92307692308,2583.25,569.096153846152,239.5,119.826923076923,122.442307692307,919.865384615382,413.115384615384,341.288461538461,234.038461538461,315.75,53164.3653846153,1224.51923076923,150.230769230769,194.961538461538,454.884615384615,269.442307692307,854.980769230767,119.826923076923,232.461538461538,328.01923076923,426.230769230769,975.288461538459,172.596153846154,569.749999999999,173.692307692307,176.480769230769,11320.6153846154,217.384615384615,63150.2307692307,1859.51923076923,250.038461538461,129.307692307692,1404.32692307692,10221.7692307692,478.980769230769,106.153846153846,452.5,496.865384615384,1362.76923076923,215.538461538461,216.634615384615,252.326923076923,13219.423076923,251.903846153846,1619.17307692307,18674.2692307692,643.961538461536,392.942307692307,1271.13461538461,214264.48076923
15,1264.78846153846,894.173076923074,1061.44230769231,12604.25,1516.55769230769,1363.32692307692,729.442307692305,645.269230769228,1788.1923076923,2674.9423076923,627.961538461536,229.692307692307,128.269230769231,130.173076923077,929.730769230767,414.538461538461,359.76923076923,236.51923076923,300.903846153846,57458.3846153844,1190.01923076923,173.153846153846,206.576923076923,508.807692307692,264,870.749999999997,128.173076923077,239.01923076923,358.403846153846,426.173076923076,959.807692307691,172.826923076923,550.538461538461,172.846153846154,189.153846153846,12058.0384615384,235.153846153846,62825.9038461538,1651.59615384615,266.711538461538,141.384615384615,1466.42307692307,10411.6346153846,470.192307692308,120.942307692307,455.326923076923,516.173076923077,1401.26923076923,216.25,237.538461538461,276.26923076923,13556.0961538461,265.173076923076,1631.28846153846,17228.75,672.557692307691,394.403846153846,1386.71153846154,219654.365384615
16,1240.46153846154,868.788461538458,1046.65384615384,12704.8653846154,1488.9423076923,1419.78846153846,687.769230769228,643.461538461536,1555.23076923077,2697.48076923077,604.596153846152,234.788461538461,131.788461538461,135.557692307692,936.230769230766,366.788461538461,359.173076923077,245.134615384615,281.884615384615,57047.269230769,1138.38461538461,172.288461538461,201.346153846153,481.557692307692,241.134615384615,857.999999999997,134.653846153846,245.884615384615,349.692307692308,419.826923076923,874.769230769229,168.596153846154,557.153846153846,150.365384615384,184.365384615384,12178.8653846154,234.307692307692,60283.4038461538,1302.76923076923,253.76923076923,148.403846153846,1472.17307692307,10121.7692307692,442.096153846153,119.980769230769,423.461538461538,517.057692307692,1371.80769230769,219.057692307692,236.134615384615,285.326923076923,13202.6153846154,270.326923076923,1564.73076923077,14411.9615384615,649.82692307692,379.903846153846,1277.76923076923,212242.192307692
17,1075.26923076923,830.038461538459,935.30769230769,12192.7115384615,1337.32692307692,1320.03846153846,606.269230769229,576.423076923077,1288.65384615384,2452.25,519.980769230769,237.51923076923,134.096153846154,131.557692307692,918.461538461536,326.038461538461,314.51923076923,238.403846153846,253.442307692307,53998.0192307692,913.80769230769,145.788461538461,189.76923076923,433.980769230769,214.480769230769,799.923076923073,130.365384615384,249.25,328.576923076923,410.057692307692,657.499999999997,157.057692307692,510.096153846154,132.25,185.230769230769,11766.1153846154,226.5,56216.2307692307,973.423076923074,216.596153846154,125.5,1473.55769230769,8967.98076923075,387.480769230769,108.615384615384,360.51923076923,447.884615384615,1173.67307692307,218.057692307692,210.826923076923,285.01923076923,11804.7884615384,264.01923076923,1462.51923076923,11394.4807692308,585.461538461537,333.115384615384,1021.46153846154,195168.288461538
18,807.903846153844,751.519230769229,729.711538461536,11771.0769230769,1180.42307692307,1110.17307692307,521.615384615384,508.403846153846,1124.69230769231,1874.80769230769,423.903846153846,221.134615384615,135.557692307692,119.923076923077,866.538461538458,278.076923076923,261.192307692307,216.096153846154,238.346153846154,45961.5,788.307692307691,107.096153846154,172.076923076923,352.423076923077,180.903846153846,760.153846153844,114.26923076923,264.288461538461,278.76923076923,368.115384615384,495.846153846153,150.442307692307,415.096153846154,129.365384615384,183.25,11557.0192307692,192.326923076923,54455.0961538461,783.096153846153,180.846153846154,94.6730769230767,1407.98076923077,7510.28846153844,325.788461538461,105.173076923077,326.576923076923,385.365384615384,1034.05769230769,221.384615384615,167.884615384615,269.115384615384,9983.90384615382,241.576923076923,1338.34615384615,9687.36538461536,434.596153846154,282.26923076923,687.461538461536,175535.192307692
19,630.096153846152,642.557692307691,688.999999999998,12362.9615384615,1035.48076923077,710.480769230767,450.5,469.038461538461,1025.07692307692,1470.57692307692,328.153846153846,199.25,135.076923076923,113.076923076923,846.307692307689,253.307692307692,242.538461538461,191.673076923076,220.961538461538,34021.4038461538,818.019230769229,95.6346153846152,163.038461538461,267.596153846154,171.134615384615,735.53846153846,107.807692307692,276.519230769231,248.980769230769,325.692307692307,457.596153846154,146.634615384615,386.615384615384,127.288461538461,176.096153846154,11203.923076923,145.134615384615,55140.6923076923,696.846153846152,139.346153846153,70.8846153846151,1362.38461538461,6471.48076923074,306.346153846153,110.326923076923,331.923076923076,316.576923076923,1063.98076923077,227.057692307692,150.076923076923,260.538461538461,8601.53846153844,258.634615384615,1255.07692307692,8981.17307692306,253.51923076923,234.423076923077,546.326923076922,158669.923076923
20,535.134615384615,534.711538461538,702.115384615381,13086.7307692308,940.096153846152,486.692307692307,423.51923076923,477.692307692307,976.788461538459,1448.1923076923,293.192307692307,184.576923076923,136.653846153846,93.557692307692,825.84615384615,246.846153846154,235.192307692307,169.576923076923,202.923076923077,26886.1923076923,958.999999999998,92.5192307692305,165.51923076923,247.076923076923,160.865384615384,785.730769230767,102.807692307692,272.711538461538,277.365384615384,308.807692307692,493.865384615384,156.326923076923,434.653846153846,128.346153846154,163.673076923077,11100.2884615384,113.846153846154,60681.6923076923,657.423076923075,128.923076923077,55.2884615384615,1329.1923076923,5811.51923076922,289.538461538461,129.942307692307,334.211538461538,268.384615384615,1099.23076923077,222.961538461538,188.423076923076,277.192307692307,7784.86538461536,261.538461538461,1154.32692307692,8403.48076923075,188.826923076923,199.019230769231,651.846153846152,154967.461538461
